Date,Store ID,Product ID,Category,Region,Opening Inventory,Received Today,Predicted Demand,Ending Inventory,Rolling_Std_28,Safety Stock,Reorder Point,Inventory Coverage Days,Demand Trend,Stockout Risk,Overall Risk,Recommended Order Qty,Order Arrival Date,Recommendation,Stockout Quantity,Available Inventory,Days of Cover,Reorder Priority
2024-01-02,S001,P0017,Toys,East,282.0,0.0,111.3311538696289,170.6688461303711,88.98619921534826,146.82722870532461,480.82069031421133,1.5329837174797258,Decreasing,MEDIUM,MEDIUM,311,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,170.6688461303711,1.5329837174797258,HIGH
2024-01-02,S001,P0018,Electronics,East,191.0,0.0,114.97000122070312,76.02999877929688,74.08489338975542,122.24007409309644,467.1500777552058,0.6613029309562697,Increasing,MEDIUM,MEDIUM,392,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,76.02999877929688,0.6613029309562697,HIGH
2024-01-02,S001,P0019,Clothing,West,149.0,0.0,130.1497039794922,18.850296020507812,102.53539200567097,169.1833968093571,559.6325087478336,0.14483548901100898,Increasing,MEDIUM,MEDIUM,541,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,18.850296020507812,0.14483548901100898,HIGH
2024-01-02,S001,P0020,Electronics,South,242.0,0.0,139.75833129882812,102.24166870117188,104.95196684157636,173.17074528860098,592.4457391850854,0.7315604569044334,Increasing,MEDIUM,MEDIUM,491,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,102.24166870117188,0.7315604569044334,HIGH
2024-01-02,S002,P0001,Clothing,East,415.0,0.0,119.33133697509766,295.66866302490234,102.78374071076297,169.5931721727589,527.5871830980518,2.4777118108263814,Decreasing,MEDIUM,MEDIUM,232,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,295.66866302490234,2.4777118108263814,HIGH
2024-01-02,S002,P0002,Groceries,North,364.0,0.0,133.3460235595703,230.6539764404297,81.75077463510148,134.88877814791744,534.9268488266284,1.7297401923454323,Stable,MEDIUM,MEDIUM,305,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,230.6539764404297,1.7297401923454323,HIGH
2024-01-02,S002,P0003,Clothing,South,372.0,0.0,167.694091796875,204.305908203125,103.66630301574557,171.04939997598018,674.1316753666051,1.2183250227479527,Increasing,MEDIUM,MEDIUM,470,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,204.305908203125,1.2183250227479527,HIGH
2024-01-02,S002,P0004,Toys,West,133.0,0.0,119.64392852783203,13.356071472167969,85.90362355385564,141.74097886386178,500.67276444735785,0.11163183653787352,Increasing,MEDIUM,MEDIUM,488,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,13.356071472167969,0.11163183653787352,HIGH
2024-01-02,S002,P0005,Toys,West,464.0,0.0,134.22503662109375,329.77496337890625,101.80318053055889,167.97524787542216,570.6503577387034,2.456881157796469,Decreasing,MEDIUM,MEDIUM,241,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,329.77496337890625,2.456881157796469,HIGH
2024-01-02,S002,P0006,Toys,East,160.0,0.0,119.53091430664062,40.469085693359375,100.60241826540036,165.99399013791057,524.5867330578325,0.33856585075172546,Decreasing,MEDIUM,MEDIUM,485,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,40.469085693359375,0.33856585075172546,HIGH
2024-01-02,S002,P0007,Toys,West,53.0,0.0,228.19924926757812,-175.19924926757812,138.1213857292461,227.90028645325606,912.4980342559904,-0.7677468257669239,Increasing,HIGH,STOCKOUT,1088,2024-01-05,URGENT: Reorder immediately to prevent stockout.,175.19924926757812,0.0,0.0,URGENT
2024-01-02,S002,P0008,Furniture,North,218.0,0.0,138.7901611328125,79.2098388671875,119.96491440346502,197.94210876571728,614.3125921641548,0.5707165278912618,Stable,MEDIUM,MEDIUM,536,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,79.2098388671875,0.5707165278912618,HIGH
2024-01-02,S002,P0009,Electronics,North,62.0,0.0,161.41880798339844,-99.41880798339844,122.06247858063786,201.40308965805247,685.6595136082478,-0.6159059729497163,Stable,HIGH,STOCKOUT,786,2024-01-05,URGENT: Reorder immediately to prevent stockout.,99.41880798339844,0.0,0.0,URGENT
2024-01-02,S002,P0010,Toys,West,419.0,0.0,115.70914459228516,303.29085540771484,128.312835922342,211.7161792718643,558.8436130487198,2.6211485399567684,Decreasing,MEDIUM,MEDIUM,256,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,303.29085540771484,2.6211485399567684,HIGH
2024-01-02,S002,P0011,Groceries,West,156.0,0.0,151.4012451171875,4.5987548828125,92.53927380181452,152.68980177299395,606.8935371245565,0.030374617324005326,Increasing,MEDIUM,MEDIUM,603,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,4.5987548828125,0.030374617324005326,HIGH
2024-01-02,S002,P0012,Electronics,North,193.0,0.0,138.7789764404297,54.22102355957031,110.48854952763014,182.30610672058972,598.6430360418788,0.3907005581846503,Increasing,MEDIUM,MEDIUM,545,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,54.22102355957031,0.3907005581846503,HIGH
2024-01-02,S002,P0013,Electronics,South,472.0,0.0,147.71302795410156,324.28697204589844,112.78407989272544,186.09373182299697,629.2328156853016,2.1953850417761607,Stable,MEDIUM,MEDIUM,305,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,324.28697204589844,2.1953850417761607,HIGH
2024-01-02,S002,P0014,Clothing,West,342.0,0.0,146.85975646972656,195.14024353027344,105.08073867370575,173.38321881161448,613.9624882207942,1.328752329577091,Stable,MEDIUM,MEDIUM,419,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,195.14024353027344,1.328752329577091,HIGH
2024-01-02,S002,P0015,Toys,South,433.0,0.0,138.86122131347656,294.13877868652344,98.40293474352055,162.36484232680888,578.9485062672386,2.1182211700594995,Increasing,MEDIUM,MEDIUM,285,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,294.13877868652344,2.1182211700594995,HIGH
2024-01-02,S002,P0016,Toys,North,258.0,0.0,142.8487091064453,115.15129089355469,113.86576033058127,187.8785045454591,616.4246318647951,0.8061066257711046,Increasing,MEDIUM,MEDIUM,502,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,115.15129089355469,0.8061066257711046,HIGH
2024-01-02,S002,P0017,Toys,East,236.0,0.0,136.39569091796875,99.60430908203125,122.31953557412153,201.82723369730053,611.0143064512067,0.7302599401174292,Stable,MEDIUM,MEDIUM,512,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,99.60430908203125,0.7302599401174292,HIGH
2024-01-02,S002,P0018,Groceries,East,151.0,0.0,146.0816650390625,4.9183349609375,121.35236092736515,200.2313955301525,638.4763906473399,0.03366839335807357,Decreasing,MEDIUM,MEDIUM,634,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,4.9183349609375,0.03366839335807357,HIGH
2024-01-02,S002,P0019,Furniture,West,409.0,0.0,117.88333129882812,291.1166687011719,106.13894756627367,175.12926348435155,528.7792573808359,2.4695320830661482,Decreasing,MEDIUM,MEDIUM,238,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,291.1166687011719,2.4695320830661482,HIGH
2024-01-02,S002,P0020,Groceries,East,284.0,0.0,122.48259735107422,161.51740264892578,97.39889616184041,160.70817866703666,528.1559707202593,1.3186967466567137,Decreasing,MEDIUM,MEDIUM,367,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,161.51740264892578,1.3186967466567137,HIGH
2024-01-02,S003,P0001,Clothing,West,138.0,0.0,134.08828735351562,3.911712646484375,87.2815792368245,144.0146057407604,546.2794678013073,0.029172664694951188,Increasing,MEDIUM,MEDIUM,543,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,3.911712646484375,0.029172664694951188,HIGH
2024-01-02,S003,P0002,Groceries,South,388.0,0.0,147.0243682861328,240.9756317138672,106.09983319107813,175.0647247652789,616.1378296236774,1.639018310521765,Decreasing,MEDIUM,MEDIUM,376,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,240.9756317138672,1.639018310521765,HIGH
2024-01-02,S003,P0003,Groceries,North,112.0,0.0,142.40882873535156,-30.408828735351562,99.91591041190163,164.8612521796377,592.0877383856923,-0.21353190673214825,Stable,HIGH,STOCKOUT,623,2024-01-05,URGENT: Reorder immediately to prevent stockout.,30.408828735351562,0.0,0.0,URGENT
2024-01-02,S003,P0004,Groceries,North,415.0,0.0,126.74581909179688,288.2541809082031,99.6111155374958,164.35834063686806,544.5957979122587,2.274269739023362,Decreasing,MEDIUM,MEDIUM,257,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,288.2541809082031,2.274269739023362,HIGH
2024-01-02,S003,P0005,Electronics,West,411.0,0.0,128.77273559570312,282.2272644042969,95.25484475729016,157.17049384952875,543.4887006366381,2.191669401901828,Decreasing,MEDIUM,MEDIUM,262,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,282.2272644042969,2.191669401901828,HIGH
2024-01-02,S003,P0006,Furniture,North,451.0,0.0,121.96974182128906,329.03025817871094,100.44474513580502,165.73382947407828,531.6430549379454,2.697638391830069,Decreasing,MEDIUM,MEDIUM,203,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,329.03025817871094,2.697638391830069,HIGH
2024-01-02,S003,P0007,Electronics,North,108.0,0.0,138.5693817138672,-30.569381713867188,79.51629562448989,131.2018877804083,546.9100329220098,-0.2206070441808718,Decreasing,HIGH,STOCKOUT,578,2024-01-05,URGENT: Reorder immediately to prevent stockout.,30.569381713867188,0.0,0.0,URGENT
2024-01-02,S003,P0008,Furniture,North,103.0,0.0,137.36239624023438,-34.362396240234375,110.1871183859577,181.8087453368302,593.8959340575334,-0.25015868375022854,Increasing,HIGH,STOCKOUT,629,2024-01-05,URGENT: Reorder immediately to prevent stockout.,34.362396240234375,0.0,0.0,URGENT
2024-01-02,S003,P0009,Furniture,South,496.0,0.0,114.35111999511719,381.6488800048828,101.71577658529283,167.83103136573317,510.88439135108473,3.3375176388406103,Decreasing,MEDIUM,MEDIUM,130,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,381.6488800048828,3.3375176388406103,HIGH
2024-01-02,S003,P0010,Furniture,East,413.0,0.0,136.51797485351562,276.4820251464844,120.3331354700919,198.54967352565163,608.1035980861985,2.0252426498646114,Stable,MEDIUM,MEDIUM,332,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,276.4820251464844,2.0252426498646114,HIGH
2024-01-02,S003,P0011,Toys,West,137.0,0.0,126.04330444335938,10.956695556640625,114.48150886940594,188.8944896345198,567.0244029645979,0.08692802529280151,Decreasing,MEDIUM,MEDIUM,557,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,10.956695556640625,0.08692802529280151,HIGH
2024-01-02,S003,P0012,Clothing,North,108.0,0.0,154.34783935546875,-46.34783935546875,103.35321749291391,170.53280886330793,633.5763269297142,-0.30028175029213056,Increasing,HIGH,STOCKOUT,680,2024-01-05,URGENT: Reorder immediately to prevent stockout.,46.34783935546875,0.0,0.0,URGENT
2024-01-02,S003,P0013,Groceries,West,388.0,0.0,144.61561584472656,243.38438415527344,87.22054391267737,143.91389745591766,577.7607449900974,1.6829744335258694,Increasing,MEDIUM,MEDIUM,335,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,243.38438415527344,1.6829744335258694,HIGH
2024-01-02,S003,P0014,Electronics,West,230.0,0.0,137.55377197265625,92.44622802734375,121.26216733801697,200.082576107728,612.7438920256967,0.6720733768443715,Decreasing,MEDIUM,MEDIUM,521,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,92.44622802734375,0.6720733768443715,HIGH
2024-01-02,S003,P0015,Clothing,East,270.0,0.0,135.67945861816406,134.32054138183594,90.29437454279238,148.98571799560742,556.0240938500996,0.9899843554052463,Stable,MEDIUM,MEDIUM,422,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,134.32054138183594,0.9899843554052463,HIGH
2024-01-02,S003,P0016,Furniture,East,166.0,0.0,139.6988983154297,26.301101684570312,107.05690026420478,176.64388543593788,595.7405803822269,0.1882699291241681,Increasing,MEDIUM,MEDIUM,570,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,26.301101684570312,0.1882699291241681,HIGH
2024-01-02,S003,P0017,Clothing,North,239.0,0.0,160.1254425048828,78.87455749511719,105.80327032082708,174.57539602936467,654.9517235440131,0.4925797940743365,Increasing,MEDIUM,MEDIUM,577,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,78.87455749511719,0.4925797940743365,HIGH
2024-01-02,S003,P0018,Electronics,North,375.0,0.0,129.9190673828125,245.0809326171875,130.71395321899482,215.67802281134144,605.4352249597789,1.8864123454261357,Increasing,MEDIUM,MEDIUM,361,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,245.0809326171875,1.8864123454261357,HIGH
2024-01-02,S003,P0019,Electronics,West,253.0,0.0,129.24603271484375,123.75396728515625,107.17726872437518,176.84249339521904,564.5805915397502,0.9575068935245025,Decreasing,MEDIUM,MEDIUM,441,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,123.75396728515625,0.9575068935245025,HIGH
2024-01-02,S003,P0020,Groceries,West,417.0,0.0,139.110595703125,277.889404296875,85.75626837810496,141.49784282387319,558.8296299332482,1.9976149400575995,Increasing,MEDIUM,MEDIUM,281,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,277.889404296875,1.9976149400575995,HIGH
2024-01-02,S004,P0001,Electronics,East,497.0,0.0,125.016845703125,371.983154296875,125.43566406770375,206.9688457117112,582.0193828210862,2.975464244076482,Decreasing,MEDIUM,MEDIUM,211,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,371.983154296875,2.975464244076482,HIGH
2024-01-02,S004,P0002,Furniture,West,181.0,0.0,121.46664428710938,59.533355712890625,117.93716379146399,194.59632025591557,558.9962531172437,0.4901210209789964,Decreasing,MEDIUM,MEDIUM,500,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,59.533355712890625,0.4901210209789964,HIGH
2024-01-02,S004,P0003,Furniture,West,419.0,0.0,134.90142822265625,284.09857177734375,108.19576124471213,178.523006053775,583.2272907217438,2.1059715639810426,Increasing,MEDIUM,MEDIUM,300,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,284.09857177734375,2.1059715639810426,HIGH
2024-01-02,S004,P0004,Furniture,South,105.0,0.0,168.9813995361328,-63.98139953613281,94.21973501134711,155.46256276872273,662.4067613771211,-0.3786298356610063,Increasing,HIGH,STOCKOUT,727,2024-01-05,URGENT: Reorder immediately to prevent stockout.,63.98139953613281,0.0,0.0,URGENT
2024-01-02,S004,P0005,Toys,East,217.0,0.0,130.25662231445312,86.74337768554688,101.11177611851782,166.8344305955544,557.6042975389138,0.6659421697281485,Stable,MEDIUM,MEDIUM,471,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,86.74337768554688,0.6659421697281485,HIGH
2024-01-02,S004,P0006,Toys,East,364.0,0.0,126.26931762695312,237.73068237304688,100.29202730397238,165.48184505155442,544.2897979324138,1.8827272281251441,Decreasing,MEDIUM,MEDIUM,307,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,237.73068237304688,1.8827272281251441,HIGH
2024-01-02,S004,P0007,Electronics,South,134.0,0.0,131.77369689941406,2.2263031005859375,103.75981498802513,171.20369473024144,566.5247854284836,0.01689489748690383,Decreasing,MEDIUM,MEDIUM,565,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,2.2263031005859375,0.01689489748690383,HIGH
2024-01-02,S004,P0008,Furniture,West,390.0,0.0,109.75897216796875,280.24102783203125,123.72212421860539,204.14150496069888,533.4184214646051,2.5532402709016506,Decreasing,MEDIUM,MEDIUM,254,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,280.24102783203125,2.5532402709016506,HIGH
2024-01-02,S004,P0009,Clothing,East,115.0,0.0,126.70145416259766,-11.701454162597656,125.70438047196791,207.41222777874705,587.51659026654,-0.09235453720666083,Stable,HIGH,STOCKOUT,600,2024-01-05,URGENT: Reorder immediately to prevent stockout.,11.701454162597656,0.0,0.0,URGENT
2024-01-02,S004,P0010,Toys,North,382.0,0.0,135.96066284179688,246.03933715820312,105.30693360149778,173.75644044247133,581.638428967862,1.8096361992916528,Stable,MEDIUM,MEDIUM,336,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,246.03933715820312,1.8096361992916528,HIGH
2024-01-02,S004,P0011,Groceries,East,155.0,0.0,126.14600372314453,28.85399627685547,99.84556196139238,164.74517723629742,543.183188405731,0.22873492164033973,Decreasing,MEDIUM,MEDIUM,515,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,28.85399627685547,0.22873492164033973,HIGH
2024-01-02,S004,P0012,Clothing,East,85.0,0.0,133.745361328125,-48.745361328125,87.52913347194296,144.42307022870588,545.6591542130809,-0.36446393986356856,Stable,HIGH,STOCKOUT,595,2024-01-05,URGENT: Reorder immediately to prevent stockout.,48.745361328125,0.0,0.0,URGENT
2024-01-02,S004,P0013,Electronics,West,113.0,0.0,164.75804138183594,-51.75804138183594,114.14107000739858,188.33276551220766,682.6068896577154,-0.314145767622254,Increasing,HIGH,STOCKOUT,735,2024-01-05,URGENT: Reorder immediately to prevent stockout.,51.75804138183594,0.0,0.0,URGENT
2024-01-02,S004,P0014,Furniture,South,386.0,0.0,156.52789306640625,229.47210693359375,91.23326113051061,150.5348808653425,620.1185600645613,1.4660141552933397,Increasing,MEDIUM,MEDIUM,391,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,229.47210693359375,1.4660141552933397,HIGH
2024-01-02,S004,P0015,Toys,North,56.0,0.0,121.94180297851562,-65.94180297851562,69.47360657531758,114.63145084927399,480.45685978482084,-0.5407645398693475,Increasing,HIGH,STOCKOUT,547,2024-01-05,URGENT: Reorder immediately to prevent stockout.,65.94180297851562,0.0,0.0,URGENT
2024-01-02,S004,P0016,Clothing,West,314.0,0.0,139.36807250976562,174.63192749023438,89.63898050177067,147.9043178279216,566.0085353572185,1.2530267825724417,Stable,MEDIUM,MEDIUM,392,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,174.63192749023438,1.2530267825724417,HIGH
2024-01-02,S004,P0017,Electronics,North,100.0,0.0,127.00408172607422,-27.00408172607422,108.11734268081042,178.3936154233372,559.4058606015599,-0.21262373113580194,Decreasing,HIGH,STOCKOUT,587,2024-01-05,URGENT: Reorder immediately to prevent stockout.,27.00408172607422,0.0,0.0,URGENT
2024-01-02,S004,P0018,Toys,North,83.0,0.0,136.77561950683594,-53.77561950683594,86.61894290420122,142.921255791932,553.2481143124398,-0.39316670398373355,Increasing,HIGH,STOCKOUT,608,2024-01-05,URGENT: Reorder immediately to prevent stockout.,53.77561950683594,0.0,0.0,URGENT
2024-01-02,S004,P0019,Clothing,East,65.0,0.0,145.85719299316406,-80.85719299316406,83.20043370867828,137.28071561931915,574.8522945988113,-0.5543586252681664,Increasing,HIGH,STOCKOUT,656,2024-01-05,URGENT: Reorder immediately to prevent stockout.,80.85719299316406,0.0,0.0,URGENT
2024-01-02,S004,P0020,Toys,West,249.0,0.0,132.6564483642578,116.34355163574219,109.01183737480387,179.8695316684264,577.8388767611998,0.8770289953510403,Stable,MEDIUM,MEDIUM,462,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,116.34355163574219,0.8770289953510403,HIGH
2024-01-02,S005,P0001,Toys,North,300.0,0.0,132.60125732421875,167.39874267578125,90.09186963064411,148.6515848905628,546.4553568632191,1.2624219864407498,Stable,MEDIUM,MEDIUM,380,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,167.39874267578125,1.2624219864407498,HIGH
2024-01-02,S005,P0002,Groceries,North,253.0,0.0,177.21987915039062,75.78012084960938,134.43337879162797,221.81507500618613,753.474712457358,0.427605081398919,Stable,MEDIUM,MEDIUM,678,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,75.78012084960938,0.427605081398919,HIGH
2024-01-02,S005,P0003,Furniture,South,98.0,0.0,137.2109832763672,-39.21098327636719,107.92557571854735,178.07719993560312,589.7101497647047,-0.2857714618762649,Decreasing,HIGH,STOCKOUT,629,2024-01-05,URGENT: Reorder immediately to prevent stockout.,39.21098327636719,0.0,0.0,URGENT
2024-01-02,S005,P0004,Toys,North,158.0,0.0,149.97537231445312,8.024627685546875,118.0719615117751,194.81873649442892,644.7448534377883,0.053506302812982194,Increasing,MEDIUM,MEDIUM,637,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,8.024627685546875,0.053506302812982194,HIGH
2024-01-02,S005,P0005,Toys,South,372.0,0.0,124.31603240966797,247.68396759033203,116.05663642008093,191.49345009313353,564.4415473221375,1.9923734918929878,Decreasing,MEDIUM,MEDIUM,317,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,247.68396759033203,1.9923734918929878,HIGH
2024-01-02,S005,P0006,Furniture,North,491.0,0.0,112.58106231689453,378.41893768310547,120.61230468873416,199.01030273641135,536.753489687095,3.361301891235733,Decreasing,MEDIUM,MEDIUM,159,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,378.41893768310547,3.361301891235733,HIGH
2024-01-02,S005,P0007,Groceries,South,59.0,0.0,143.09194946289062,-84.09194946289062,98.46388965573911,162.4654179319695,591.7412663206414,-0.5876777119784714,Increasing,HIGH,STOCKOUT,676,2024-01-05,URGENT: Reorder immediately to prevent stockout.,84.09194946289062,0.0,0.0,URGENT
2024-01-02,S005,P0008,Electronics,West,409.0,0.0,106.8741226196289,302.1258773803711,119.66797098816075,197.4521521304652,518.074519989352,2.8269320016376116,Decreasing,MEDIUM,MEDIUM,216,2024-01-05,HIGH PRIORITY: Reorder stock within the lead time.,0.0,302.1258773803711,2.8269320016376116,HIGH
